Invoice no,Customer id,Invoice date,Shopping mall,Product id,Category,Price,Gender,Age,Payment method
INV04094,C00269,2025-12-20,MK,P00409,Groceries,56.96,M,58,Credit Card
INV04095,C00563,2025-07-09,ST,P00318,Books,123.4,M,66,Mobile Payment
INV04096,C00786,2024-06-20,ST,P00134,Groceries,166.87,M,61,Credit Card
INV04096,C00786,2024-06-20,ST,P00248,Toys,56.14,M,61,Credit Card
INV04096,C00786,2024-06-20,ST,P00291,Clothing,497.27,M,61,Credit Card
INV04096,C00786,2024-06-20,ST,P00078,Books,109.48,M,61,Credit Card
INV04096,C00786,2024-06-20,ST,P00534,Clothing,549.37,M,61,Credit Card
INV04097,C00283,2024-01-02,CYB,P00503,Clothing,567.09,M,23,Credit Card
INV04098,C01329,2025-11-13,ST,P00117,Clothing,317.32,M,77,Mobile Payment
INV04098,C01329,2025-11-13,ST,P00368,Groceries,124.69,M,77,Mobile Payment
INV04098,C01329,2025-11-13,ST,P00131,Groceries,161.52,M,77,Mobile Payment
INV04098,C01329,2025-11-13,ST,P00065,Clothing,622.82,M,77,Mobile Payment
INV04099,C00633,2024-01-30,ST,P00198,Toys,77.25,M,61,Mobile Payment
INV04100,C00811,2025-06-27,MK,P00318,Books,123.4,M,57,Mobile Payment
INV04100,C00811,2025-06-27,MK,P00375,Groceries,143.6,M,57,Mobile Payment
INV04100,C00811,2025-06-27,MK,P00324,Toys,31.28,M,57,Mobile Payment
INV04101,C01094,2024-06-09,MK,P00423,Clothing,233.88,F,24,Cash
INV04101,C01094,2024-06-09,MK,P00361,Electronics,4110.11,F,24,Cash
INV04101,C01094,2024-06-09,MK,P00055,Groceries,67.16,F,24,Cash
INV04101,C01094,2024-06-09,MK,P00391,Groceries,107.08,F,24,Cash
INV04101,C01094,2024-06-09,MK,P00344,Toys,54.02,F,24,Cash
INV04102,C00556,2024-04-09,MK,P00123,Books,70.68,M,21,Credit Card
INV04103,C01392,2024-02-27,MK,P00223,Toys,30.79,M,67,Credit Card
INV04103,C01392,2024-02-27,MK,P00489,Groceries,84.49,M,67,Credit Card
INV04103,C01392,2024-02-27,MK,P00091,Books,129.7,M,67,Credit Card
INV04103,C01392,2024-02-27,MK,P00317,Books,111.85,M,67,Credit Card
INV04104,C00031,2024-12-30,TKO,P00383,Groceries,87.52,M,75,Mobile Payment
INV04104,C00031,2024-12-30,TKO,P00480,Groceries,74.67,M,75,Mobile Payment
INV04104,C00031,2024-12-30,TKO,P00270,Groceries,83.92,M,75,Mobile Payment
INV04104,C00031,2024-12-30,TKO,P00216,Groceries,133.4,M,75,Mobile Payment
INV04104,C00031,2024-12-30,TKO,P00518,Electronics,1478.7,M,75,Mobile Payment
INV04105,C00295,2025-04-18,TKO,P00319,Toys,80.91,M,59,Cash
INV04105,C00295,2025-04-18,TKO,P00490,Books,74.89,M,59,Cash
INV04105,C00295,2025-04-18,TKO,P00116,Toys,80.02,M,59,Cash
INV04106,C00962,2024-02-04,MK,P00130,Electronics,2681.71,F,31,Mobile Payment
INV04106,C00962,2024-02-04,MK,P00344,Toys,54.02,F,31,Mobile Payment
INV04106,C00962,2024-02-04,MK,P00086,Clothing,555.93,F,31,Mobile Payment
INV04106,C00962,2024-02-04,MK,P00492,Groceries,98.13,F,31,Mobile Payment
INV04106,C00962,2024-02-04,MK,P00331,Toys,79.46,F,31,Mobile Payment
INV04107,C00376,2024-10-22,MK,P00161,Toys,67.71,M,40,Credit Card
INV04107,C00376,2024-10-22,MK,P00425,Groceries,51.63,M,40,Credit Card
INV04108,C00089,2024-01-16,MK,P00324,Toys,31.28,M,56,Credit Card
INV04109,C00339,2025-09-04,CYB,P00360,Electronics,2542.25,M,27,Credit Card
INV04109,C00339,2025-09-04,CYB,P00367,Groceries,136.88,M,27,Credit Card
INV04109,C00339,2025-09-04,CYB,P00411,Groceries,161.88,M,27,Credit Card
INV04109,C00339,2025-09-04,CYB,P00157,Toys,60.03,M,27,Credit Card
INV04109,C00339,2025-09-04,CYB,P00364,Books,91.15,M,27,Credit Card
INV04110,C00550,2024-10-05,ST,P00383,Groceries,87.52,M,74,Cash
INV04110,C00550,2024-10-05,ST,P00480,Groceries,74.67,M,74,Cash
INV04110,C00550,2024-10-05,ST,P00270,Groceries,83.92,M,74,Cash
INV04110,C00550,2024-10-05,ST,P00216,Groceries,133.4,M,74,Cash
INV04110,C00550,2024-10-05,ST,P00280,Books,103.83,M,74,Cash
INV04111,C01241,2025-01-31,TKO,P00213,Clothing,421.44,F,32,Mobile Payment
INV04111,C01241,2025-01-31,TKO,P00161,Toys,67.71,F,32,Mobile Payment
INV04111,C01241,2025-01-31,TKO,P00325,Electronics,3614.63,F,32,Mobile Payment
INV04112,C00427,2025-04-09,MK,P00035,Electronics,1543.32,M,55,Credit Card
INV04113,C00732,2025-05-29,CYB,P00450,Electronics,1086.8,M,48,Mobile Payment
INV04113,C00732,2025-05-29,CYB,P00325,Electronics,3614.63,M,48,Mobile Payment
INV04113,C00732,2025-05-29,CYB,P00393,Toys,34.35,M,48,Mobile Payment
INV04113,C00732,2025-05-29,CYB,P00166,Electronics,3701.64,M,48,Mobile Payment
INV04114,C01255,2024-05-06,CYB,P00325,Electronics,3614.63,M,42,Cash
INV04114,C01255,2024-05-06,CYB,P00347,Toys,32.48,M,42,Cash
INV04114,C01255,2024-05-06,CYB,P00491,Toys,48.25,M,42,Cash
INV04114,C01255,2024-05-06,CYB,P00311,Groceries,125.27,M,42,Cash
INV04114,C01255,2024-05-06,CYB,P00117,Clothing,317.32,M,42,Cash
INV04115,C00474,2024-12-23,CYB,P00479,Books,110.14,M,51,Cash
INV04115,C00474,2024-12-23,CYB,P00102,Toys,77.82,M,51,Cash
INV04116,C00288,2025-11-03,ST,P00089,Clothing,352.28,M,50,Credit Card
INV04116,C00288,2025-11-03,ST,P00349,Groceries,171.84,M,50,Credit Card
INV04116,C00288,2025-11-03,ST,P00548,Books,80.17,M,50,Credit Card
INV04116,C00288,2025-11-03,ST,P00227,Groceries,146.3,M,50,Credit Card
INV04116,C00288,2025-11-03,ST,P00519,Electronics,3458.33,M,50,Credit Card
INV04117,C01199,2025-08-03,MK,P00093,Electronics,1515.13,M,54,Mobile Payment
INV04117,C01199,2025-08-03,MK,P00356,Electronics,1164.23,M,54,Mobile Payment
INV04117,C01199,2025-08-03,MK,P00337,Groceries,176.09,M,54,Mobile Payment
INV04117,C01199,2025-08-03,MK,P00089,Clothing,352.28,M,54,Mobile Payment
INV04118,C00844,2025-07-25,CYB,P00474,Groceries,154.7,M,62,Credit Card
INV04118,C00844,2025-07-25,CYB,P00528,Electronics,1120.25,M,62,Credit Card
INV04119,C00028,2025-03-05,MK,P00383,Groceries,87.52,F,70,Cash
INV04119,C00028,2025-03-05,MK,P00480,Groceries,74.67,F,70,Cash
INV04119,C00028,2025-03-05,MK,P00270,Groceries,83.92,F,70,Cash
INV04119,C00028,2025-03-05,MK,P00216,Groceries,133.4,F,70,Cash
INV04119,C00028,2025-03-05,MK,P00039,Electronics,2218.88,F,70,Cash
INV04119,C00028,2025-03-05,MK,P00406,Groceries,42.81,F,70,Cash
INV04120,C00562,2024-09-27,MK,P00383,Groceries,87.52,M,18,Cash
INV04120,C00562,2024-09-27,MK,P00480,Groceries,74.67,M,18,Cash
INV04120,C00562,2024-09-27,MK,P00270,Groceries,83.92,M,18,Cash
INV04120,C00562,2024-09-27,MK,P00216,Groceries,133.4,M,18,Cash
INV04121,C00004,2025-07-03,TKO,P00383,Groceries,87.52,F,44,Credit Card
INV04121,C00004,2025-07-03,TKO,P00480,Groceries,74.67,F,44,Credit Card
INV04121,C00004,2025-07-03,TKO,P00270,Groceries,83.92,F,44,Credit Card
INV04121,C00004,2025-07-03,TKO,P00216,Groceries,133.4,F,44,Credit Card
INV04122,C01477,2025-05-21,MK,P00154,Groceries,44.92,F,65,Cash
INV04122,C01477,2025-05-21,MK,P00247,Toys,37.04,F,65,Cash
INV04123,C01193,2025-01-10,TKO,P00536,Groceries,175.09,M,30,Mobile Payment
INV04123,C01193,2025-01-10,TKO,P00106,Toys,40.34,M,30,Mobile Payment
INV04123,C01193,2025-01-10,TKO,P00320,Clothing,168.29,M,30,Mobile Payment
INV04124,C01402,2024-09-07,TKO,P00509,Clothing,588.2,M,34,Cash
INV04124,C01402,2024-09-07,TKO,P00157,Toys,60.03,M,34,Cash
INV04125,C00810,2025-02-01,TKO,P00383,Groceries,87.52,F,75,Credit Card
INV04125,C00810,2025-02-01,TKO,P00480,Groceries,74.67,F,75,Credit Card
INV04125,C00810,2025-02-01,TKO,P00270,Groceries,83.92,F,75,Credit Card
INV04125,C00810,2025-02-01,TKO,P00216,Groceries,133.4,F,75,Credit Card
INV04125,C00810,2025-02-01,TKO,P00444,Electronics,3155.03,F,75,Credit Card
INV04125,C00810,2025-02-01,TKO,P00378,Electronics,3491.41,F,75,Credit Card
INV04126,C01186,2024-05-23,ST,P00383,Groceries,87.52,M,77,Credit Card
INV04126,C01186,2024-05-23,ST,P00480,Groceries,74.67,M,77,Credit Card
INV04126,C01186,2024-05-23,ST,P00270,Groceries,83.92,M,77,Credit Card
INV04126,C01186,2024-05-23,ST,P00216,Groceries,133.4,M,77,Credit Card
INV04126,C01186,2024-05-23,ST,P00450,Electronics,1086.8,M,77,Credit Card
INV04126,C01186,2024-05-23,ST,P00128,Clothing,232.55,M,77,Credit Card
INV04127,C01142,2025-01-14,MK,P00383,Groceries,87.52,M,18,Mobile Payment
INV04127,C01142,2025-01-14,MK,P00480,Groceries,74.67,M,18,Mobile Payment
INV04127,C01142,2025-01-14,MK,P00270,Groceries,83.92,M,18,Mobile Payment
INV04127,C01142,2025-01-14,MK,P00216,Groceries,133.4,M,18,Mobile Payment
INV04127,C01142,2025-01-14,MK,P00539,Groceries,100.81,M,18,Mobile Payment
INV04127,C01142,2025-01-14,MK,P00162,Books,71.67,M,18,Mobile Payment
INV04128,C00155,2024-01-20,MK,P00161,Toys,67.71,F,34,Cash
INV04129,C00451,2024-04-03,TKO,P00383,Groceries,87.52,F,72,Credit Card
INV04129,C00451,2024-04-03,TKO,P00480,Groceries,74.67,F,72,Credit Card
INV04129,C00451,2024-04-03,TKO,P00270,Groceries,83.92,F,72,Credit Card
INV04129,C00451,2024-04-03,TKO,P00216,Groceries,133.4,F,72,Credit Card
INV04130,C01051,2025-04-05,MK,P00266,Groceries,132.99,F,75,Credit Card
INV04130,C01051,2025-04-05,MK,P00221,Clothing,509.31,F,75,Credit Card
INV04131,C01371,2024-03-27,MK,P00327,Toys,60.38,F,40,Cash
INV04131,C01371,2024-03-27,MK,P00338,Electronics,3058.17,F,40,Cash
INV04131,C01371,2024-03-27,MK,P00027,Books,91.46,F,40,Cash
INV04131,C01371,2024-03-27,MK,P00314,Books,62.48,F,40,Cash
INV04132,C00364,2024-08-17,ST,P00092,Books,117.55,M,66,Mobile Payment
INV04132,C00364,2024-08-17,ST,P00321,Electronics,1119.04,M,66,Mobile Payment
INV04133,C00324,2024-12-31,TKO,P00011,Electronics,2171.57,M,57,Credit Card
INV04133,C00324,2024-12-31,TKO,P00392,Toys,79.41,M,57,Credit Card
INV04133,C00324,2024-12-31,TKO,P00453,Electronics,2355.04,M,57,Credit Card
INV04133,C00324,2024-12-31,TKO,P00536,Groceries,175.09,M,57,Credit Card
INV04133,C00324,2024-12-31,TKO,P00144,Electronics,2226.98,M,57,Credit Card
INV04134,C01282,2024-04-26,MK,P00383,Groceries,87.52,F,55,Credit Card
INV04134,C01282,2024-04-26,MK,P00480,Groceries,74.67,F,55,Credit Card
INV04134,C01282,2024-04-26,MK,P00270,Groceries,83.92,F,55,Credit Card
INV04134,C01282,2024-04-26,MK,P00216,Groceries,133.4,F,55,Credit Card
INV04134,C01282,2024-04-26,MK,P00250,Clothing,483.37,F,55,Credit Card
INV04135,C00047,2025-09-10,ST,P00383,Groceries,87.52,M,51,Credit Card
INV04135,C00047,2025-09-10,ST,P00480,Groceries,74.67,M,51,Credit Card
INV04135,C00047,2025-09-10,ST,P00270,Groceries,83.92,M,51,Credit Card
INV04135,C00047,2025-09-10,ST,P00216,Groceries,133.4,M,51,Credit Card
INV04136,C00370,2025-08-07,MK,P00432,Groceries,132.39,M,26,Credit Card
INV04136,C00370,2025-08-07,MK,P00403,Groceries,123.42,M,26,Credit Card
INV04136,C00370,2025-08-07,MK,P00023,Books,61.68,M,26,Credit Card
INV04136,C00370,2025-08-07,MK,P00031,Toys,37.52,M,26,Credit Card
INV04136,C00370,2025-08-07,MK,P00261,Groceries,120.72,M,26,Credit Card
INV04137,C00548,2024-06-19,ST,P00134,Groceries,166.87,M,61,Credit Card
INV04138,C01105,2024-04-07,TKO,P00468,Clothing,560.05,F,23,Credit Card
INV04138,C01105,2024-04-07,TKO,P00527,Clothing,287.6,F,23,Credit Card
INV04139,C00893,2025-04-20,TKO,P00336,Groceries,126.74,F,60,Credit Card
INV04139,C00893,2025-04-20,TKO,P00011,Electronics,2171.57,F,60,Credit Card
INV04139,C00893,2025-04-20,TKO,P00066,Electronics,2255.46,F,60,Credit Card
INV04140,C01167,2025-12-14,MK,P00171,Groceries,177.27,M,46,Credit Card
INV04140,C01167,2025-12-14,MK,P00142,Books,113.89,M,46,Credit Card
INV04141,C00574,2025-06-05,TKO,P00434,Clothing,137.81,F,55,Cash
INV04142,C01057,2024-01-04,MK,P00082,Toys,70.79,F,49,Credit Card
INV04142,C01057,2024-01-04,MK,P00123,Books,70.68,F,49,Credit Card
INV04143,C00287,2024-08-31,TKO,P00237,Groceries,130.02,M,52,Credit Card
INV04144,C00962,2024-05-01,TKO,P00351,Books,94.15,F,31,Mobile Payment
INV04145,C01256,2025-04-25,TKO,P00432,Groceries,132.39,F,18,Credit Card
INV04145,C01256,2025-04-25,TKO,P00338,Electronics,3058.17,F,18,Credit Card
INV04145,C01256,2025-04-25,TKO,P00401,Toys,33.44,F,18,Credit Card
INV04146,C00255,2025-02-24,TKO,P00527,Clothing,287.6,F,46,Cash
INV04146,C00255,2025-02-24,TKO,P00340,Electronics,2691.45,F,46,Cash
INV04146,C00255,2025-02-24,TKO,P00189,Groceries,114.04,F,46,Cash
INV04146,C00255,2025-02-24,TKO,P00126,Groceries,73.4,F,46,Cash
INV04147,C01223,2025-03-13,MK,P00226,Groceries,56.73,M,24,Cash
INV04147,C01223,2025-03-13,MK,P00305,Toys,26.66,M,24,Cash
INV04148,C00757,2024-02-07,MK,P00030,Clothing,564.57,M,56,Credit Card
INV04148,C00757,2024-02-07,MK,P00036,Electronics,3039.8,M,56,Credit Card
INV04148,C00757,2024-02-07,MK,P00155,Electronics,2620.26,M,56,Credit Card
INV04148,C00757,2024-02-07,MK,P00149,Electronics,2085.2,M,56,Credit Card
INV04148,C00757,2024-02-07,MK,P00104,Groceries,42.33,M,56,Credit Card
INV04149,C00038,2025-10-06,ST,P00142,Books,113.89,M,40,Credit Card
INV04149,C00038,2025-10-06,ST,P00054,Electronics,901.46,M,40,Credit Card
INV04149,C00038,2025-10-06,ST,P00124,Toys,27.27,M,40,Credit Card
INV04149,C00038,2025-10-06,ST,P00466,Toys,47.29,M,40,Credit Card
INV04149,C00038,2025-10-06,ST,P00221,Clothing,509.31,M,40,Credit Card
INV04150,C00887,2024-10-25,CYB,P00383,Groceries,87.52,F,52,Credit Card
INV04150,C00887,2024-10-25,CYB,P00480,Groceries,74.67,F,52,Credit Card
INV04150,C00887,2024-10-25,CYB,P00270,Groceries,83.92,F,52,Credit Card
INV04150,C00887,2024-10-25,CYB,P00216,Groceries,133.4,F,52,Credit Card
INV04151,C00466,2025-11-09,CYB,P00338,Electronics,3058.17,F,46,Credit Card
INV04151,C00466,2025-11-09,CYB,P00484,Books,121.17,F,46,Credit Card
INV04151,C00466,2025-11-09,CYB,P00061,Groceries,50.48,F,46,Credit Card
INV04151,C00466,2025-11-09,CYB,P00174,Groceries,145.15,F,46,Credit Card
INV04151,C00466,2025-11-09,CYB,P00368,Groceries,124.69,F,46,Credit Card
INV04152,C00890,2025-08-21,MK,P00383,Groceries,87.52,F,52,Credit Card
INV04152,C00890,2025-08-21,MK,P00504,Electronics,846.47,F,52,Credit Card
INV04152,C00890,2025-08-21,MK,P00076,Groceries,106.27,F,52,Credit Card
INV04152,C00890,2025-08-21,MK,P00079,Groceries,113.91,F,52,Credit Card
INV04152,C00890,2025-08-21,MK,P00167,Clothing,353.39,F,52,Credit Card
INV04153,C01141,2024-05-07,TKO,P00383,Groceries,87.52,F,30,Credit Card
INV04153,C01141,2024-05-07,TKO,P00480,Groceries,74.67,F,30,Credit Card
INV04153,C01141,2024-05-07,TKO,P00270,Groceries,83.92,F,30,Credit Card
INV04153,C01141,2024-05-07,TKO,P00216,Groceries,133.4,F,30,Credit Card
INV04153,C01141,2024-05-07,TKO,P00120,Toys,51.01,F,30,Credit Card
INV04154,C00577,2025-06-24,MK,P00046,Clothing,296.19,F,73,Cash
INV04154,C00577,2025-06-24,MK,P00477,Toys,73.06,F,73,Cash
INV04154,C00577,2025-06-24,MK,P00377,Books,72.63,F,73,Cash
INV04154,C00577,2025-06-24,MK,P00202,Books,119.58,F,73,Cash
INV04155,C00877,2024-11-03,TKO,P00383,Groceries,87.52,F,27,Credit Card
INV04155,C00877,2024-11-03,TKO,P00480,Groceries,74.67,F,27,Credit Card
INV04155,C00877,2024-11-03,TKO,P00270,Groceries,83.92,F,27,Credit Card
INV04155,C00877,2024-11-03,TKO,P00216,Groceries,133.4,F,27,Credit Card
INV04155,C00877,2024-11-03,TKO,P00068,Books,99.75,F,27,Credit Card
INV04155,C00877,2024-11-03,TKO,P00128,Clothing,232.55,F,27,Credit Card
INV04156,C00522,2025-07-04,MK,P00363,Clothing,536.66,M,51,Mobile Payment
INV04156,C00522,2025-07-04,MK,P00219,Electronics,3996.33,M,51,Mobile Payment
INV04156,C00522,2025-07-04,MK,P00544,Groceries,131.35,M,51,Mobile Payment
INV04156,C00522,2025-07-04,MK,P00518,Electronics,1478.7,M,51,Mobile Payment
INV04157,C01397,2025-11-26,TKO,P00054,Electronics,901.46,F,18,Credit Card
INV04157,C01397,2025-11-26,TKO,P00144,Electronics,2226.98,F,18,Credit Card
INV04157,C01397,2025-11-26,TKO,P00502,Toys,66.18,F,18,Credit Card
INV04158,C00189,2024-05-24,CYB,P00035,Electronics,1543.32,F,17,Cash
INV04158,C00189,2024-05-24,CYB,P00151,Clothing,533.5,F,17,Cash
INV04158,C00189,2024-05-24,CYB,P00199,Electronics,3999.2,F,17,Cash
INV04158,C00189,2024-05-24,CYB,P00441,Groceries,52.62,F,17,Cash
INV04159,C01138,2024-03-25,CYB,P00383,Groceries,87.52,M,63,Cash
INV04160,C00674,2025-02-16,TKO,P00256,Electronics,830.45,M,40,Cash
INV04161,C01408,2024-08-07,CYB,P00383,Groceries,87.52,M,31,Cash
INV04161,C01408,2024-08-07,CYB,P00480,Groceries,74.67,M,31,Cash
INV04161,C01408,2024-08-07,CYB,P00270,Groceries,83.92,M,31,Cash
INV04161,C01408,2024-08-07,CYB,P00216,Groceries,133.4,M,31,Cash
INV04161,C01408,2024-08-07,CYB,P00424,Electronics,1396.33,M,31,Cash
INV04162,C01475,2024-03-27,MK,P00389,Books,62.56,M,37,Mobile Payment
INV04162,C01475,2024-03-27,MK,P00210,Clothing,158.5,M,37,Mobile Payment
INV04163,C01093,2025-02-02,CYB,P00336,Groceries,126.74,M,61,Credit Card
INV04163,C01093,2025-02-02,CYB,P00103,Books,87.04,M,61,Credit Card
INV04163,C01093,2025-02-02,CYB,P00069,Books,64.36,M,61,Credit Card
INV04163,C01093,2025-02-02,CYB,P00197,Groceries,82.22,M,61,Credit Card
INV04164,C00786,2024-09-21,ST,P00383,Groceries,87.52,M,61,Credit Card
INV04164,C00786,2024-09-21,ST,P00480,Groceries,74.67,M,61,Credit Card
INV04164,C00786,2024-09-21,ST,P00270,Groceries,83.92,M,61,Credit Card
INV04164,C00786,2024-09-21,ST,P00216,Groceries,133.4,M,61,Credit Card
INV04164,C00786,2024-09-21,ST,P00091,Books,129.7,M,61,Credit Card
INV04164,C00786,2024-09-21,ST,P00439,Electronics,3517.56,M,61,Credit Card
INV04165,C01139,2024-03-03,MK,P00058,Clothing,360.23,M,34,Cash
INV04165,C01139,2024-03-03,MK,P00272,Toys,74.92,M,34,Cash
INV04166,C01301,2024-10-17,CYB,P00306,Groceries,160.37,M,63,Cash
INV04166,C01301,2024-10-17,CYB,P00348,Groceries,141.53,M,63,Cash
INV04167,C00108,2024-04-12,MK,P00107,Groceries,155.03,F,31,Credit Card
INV04167,C00108,2024-04-12,MK,P00042,Clothing,379.68,F,31,Credit Card
INV04167,C00108,2024-04-12,MK,P00217,Toys,82.61,F,31,Credit Card
INV04167,C00108,2024-04-12,MK,P00129,Toys,34.02,F,31,Credit Card
INV04168,C01099,2024-05-02,CYB,P00245,Clothing,421.5,F,61,Credit Card
INV04168,C01099,2024-05-02,CYB,P00439,Electronics,3517.56,F,61,Credit Card
INV04168,C01099,2024-05-02,CYB,P00436,Toys,36.83,F,61,Credit Card
INV04168,C01099,2024-05-02,CYB,P00049,Books,114.59,F,61,Credit Card
INV04169,C00076,2024-12-17,MK,P00473,Books,140.91,F,53,Mobile Payment
INV04169,C00076,2024-12-17,MK,P00370,Toys,66.04,F,53,Mobile Payment
INV04170,C01163,2024-01-09,MK,P00383,Groceries,87.52,F,74,Credit Card
INV04170,C01163,2024-01-09,MK,P00480,Groceries,74.67,F,74,Credit Card
INV04170,C01163,2024-01-09,MK,P00270,Groceries,83.92,F,74,Credit Card
INV04170,C01163,2024-01-09,MK,P00216,Groceries,133.4,F,74,Credit Card
INV04170,C01163,2024-01-09,MK,P00059,Electronics,3306.16,F,74,Credit Card
INV04171,C00739,2025-03-08,CYB,P00391,Groceries,107.08,F,74,Credit Card
INV04171,C00739,2025-03-08,CYB,P00148,Books,97.11,F,74,Credit Card
INV04171,C00739,2025-03-08,CYB,P00146,Groceries,127.36,F,74,Credit Card
INV04171,C00739,2025-03-08,CYB,P00048,Toys,39.08,F,74,Credit Card
INV04171,C00739,2025-03-08,CYB,P00342,Books,71.67,F,74,Credit Card
INV04172,C00621,2025-01-18,CYB,P00069,Books,64.36,M,51,Credit Card
INV04172,C00621,2025-01-18,CYB,P00005,Groceries,113.85,M,51,Credit Card
INV04172,C00621,2025-01-18,CYB,P00196,Electronics,1067.24,M,51,Credit Card
INV04172,C00621,2025-01-18,CYB,P00322,Electronics,1769.17,M,51,Credit Card
INV04173,C00094,2025-08-24,CYB,P00234,Clothing,262.94,M,73,Cash
INV04173,C00094,2025-08-24,CYB,P00402,Books,84.21,M,73,Cash
INV04174,C00946,2024-10-06,TKO,P00383,Groceries,87.52,M,30,Mobile Payment
INV04174,C00946,2024-10-06,TKO,P00480,Groceries,74.67,M,30,Mobile Payment
INV04174,C00946,2024-10-06,TKO,P00270,Groceries,83.92,M,30,Mobile Payment
INV04174,C00946,2024-10-06,TKO,P00216,Groceries,133.4,M,30,Mobile Payment
INV04175,C00233,2024-04-19,CYB,P00007,Books,127.32,F,73,Mobile Payment
INV04176,C00954,2025-09-04,MK,P00185,Books,138.37,F,65,Credit Card
INV04176,C00954,2025-09-04,MK,P00131,Groceries,161.52,F,65,Credit Card
INV04176,C00954,2025-09-04,MK,P00486,Groceries,121.07,F,65,Credit Card
INV04176,C00954,2025-09-04,MK,P00220,Groceries,65.41,F,65,Credit Card
INV04177,C00699,2024-06-06,CYB,P00284,Toys,35.88,M,24,Credit Card
INV04177,C00699,2024-06-06,CYB,P00330,Clothing,201.23,M,24,Credit Card
INV04177,C00699,2024-06-06,CYB,P00403,Groceries,123.42,M,24,Credit Card
INV04177,C00699,2024-06-06,CYB,P00461,Toys,33.24,M,24,Credit Card
INV04177,C00699,2024-06-06,CYB,P00378,Electronics,3491.41,M,24,Credit Card
INV04178,C00490,2024-01-25,CYB,P00216,Groceries,133.4,M,74,Mobile Payment
INV04178,C00490,2024-01-25,CYB,P00493,Books,92.52,M,74,Mobile Payment
INV04178,C00490,2024-01-25,CYB,P00533,Books,92.33,M,74,Mobile Payment
INV04178,C00490,2024-01-25,CYB,P00468,Clothing,560.05,M,74,Mobile Payment
INV04179,C00238,2025-08-05,ST,P00383,Groceries,87.52,M,64,Credit Card
INV04179,C00238,2025-08-05,ST,P00480,Groceries,74.67,M,64,Credit Card
INV04179,C00238,2025-08-05,ST,P00270,Groceries,83.92,M,64,Credit Card
INV04179,C00238,2025-08-05,ST,P00216,Groceries,133.4,M,64,Credit Card
INV04180,C00627,2024-12-26,MK,P00393,Toys,34.35,F,42,Credit Card
INV04181,C01426,2025-06-10,MK,P00523,Electronics,999.24,M,70,Cash
INV04181,C01426,2025-06-10,MK,P00360,Electronics,2542.25,M,70,Cash
INV04181,C01426,2025-06-10,MK,P00493,Books,92.52,M,70,Cash
INV04181,C01426,2025-06-10,MK,P00381,Books,70.77,M,70,Cash
INV04182,C00984,2025-03-22,CYB,P00155,Electronics,2620.26,M,50,Cash
INV04182,C00984,2025-03-22,CYB,P00131,Groceries,161.52,M,50,Cash
INV04182,C00984,2025-03-22,CYB,P00169,Clothing,307.31,M,50,Cash
INV04183,C00829,2025-02-28,TKO,P00202,Books,119.58,F,39,Credit Card
INV04183,C00829,2025-02-28,TKO,P00066,Electronics,2255.46,F,39,Credit Card
INV04183,C00829,2025-02-28,TKO,P00431,Clothing,326.98,F,39,Credit Card
INV04183,C00829,2025-02-28,TKO,P00293,Toys,29.21,F,39,Credit Card
INV04183,C00829,2025-02-28,TKO,P00212,Toys,30.02,F,39,Credit Card
INV04184,C00684,2025-08-08,MK,P00135,Groceries,172.0,F,27,Cash
INV04184,C00684,2025-08-08,MK,P00442,Clothing,141.56,F,27,Cash
INV04185,C01398,2025-07-21,CYB,P00368,Groceries,124.69,M,71,Credit Card
INV04185,C01398,2025-07-21,CYB,P00320,Clothing,168.29,M,71,Credit Card
INV04185,C01398,2025-07-21,CYB,P00221,Clothing,509.31,M,71,Credit Card
INV04186,C00459,2024-05-23,MK,P00314,Books,62.48,F,18,Cash
INV04186,C00459,2024-05-23,MK,P00074,Groceries,174.84,F,18,Cash
INV04186,C00459,2024-05-23,MK,P00266,Groceries,132.99,F,18,Cash
INV04186,C00459,2024-05-23,MK,P00044,Groceries,64.75,F,18,Cash
INV04187,C00619,2025-01-10,TKO,P00030,Clothing,564.57,M,18,Credit Card
INV04187,C00619,2025-01-10,TKO,P00270,Groceries,83.92,M,18,Credit Card
INV04187,C00619,2025-01-10,TKO,P00033,Books,106.07,M,18,Credit Card
INV04187,C00619,2025-01-10,TKO,P00444,Electronics,3155.03,M,18,Credit Card
INV04187,C00619,2025-01-10,TKO,P00266,Groceries,132.99,M,18,Credit Card
INV04188,C00277,2025-01-19,CYB,P00325,Electronics,3614.63,M,48,Mobile Payment
INV04189,C00996,2024-06-06,MK,P00033,Books,106.07,F,41,Credit Card
INV04189,C00996,2024-06-06,MK,P00376,Groceries,131.69,F,41,Credit Card
INV04189,C00996,2024-06-06,MK,P00064,Books,81.44,F,41,Credit Card
INV04190,C01308,2025-06-20,MK,P00120,Toys,51.01,M,62,Mobile Payment
